%  ASCII export :
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%   posX              posY              posZ              momX              momY              momZ              mass              charge            macro-charge      time             particleID   sourceID

     1.7215211e-03    -1.0020961e-03     9.4235698e-03     4.8669818e-01    -9.0170361e-04     1.2657533e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     3.9934881e-02   0            16777216
     1.8612097e-03    -1.0023636e-03     9.7746691e-03     5.0618309e-01    -9.7959442e-04     1.2580879e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     4.1500960e-02   0            16777216
     2.0063184e-03    -1.0026535e-03     1.0123563e-02     5.2562267e-01    -1.0610009e-03     1.2500907e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     4.3067038e-02   0            16777216
     2.1568330e-03    -1.0029668e-03     1.0470160e-02     5.4501021e-01    -1.1459487e-03     1.2417607e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     4.4633117e-02   0            16777216
     2.3127377e-03    -1.0033045e-03     1.0814365e-02     5.6433874e-01    -1.2344618e-03     1.2330967e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     4.6199195e-02   0            16777216
     2.4740146e-03    -1.0036677e-03     1.1156087e-02     5.8360153e-01    -1.3265634e-03     1.2240975e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     4.7765274e-02   0            16777216
     2.6406439e-03    -1.0040574e-03     1.1495229e-02     6.0279167e-01    -1.4222758e-03     1.2147623e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     4.9331352e-02   0            16777216
     2.8126042e-03    -1.0044744e-03     1.1831702e-02     6.2190223e-01    -1.5216194e-03     1.2050903e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     5.0897431e-02   0            16777216
     2.9898712e-03    -1.0049198e-03     1.2165408e-02     6.4092618e-01    -1.6246134e-03     1.1950809e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     5.2463509e-02   0            16777216
     3.1724197e-03    -1.0053946e-03     1.2496254e-02     6.5985644e-01    -1.7312755e-03     1.1847336e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     5.4029588e-02   0            16777216
